date,store_nbr,transactions,year,month,day,dayofweek,weekofyear,is_weekend,quarter,is_month_start,is_month_end,season
2016-01-12,4,1367,2016,1,12,1,2,0,1,0,0,0
2016-01-12,5,1176,2016,1,12,1,2,0,1,0,0,0
2016-01-12,6,1599,2016,1,12,1,2,0,1,0,0,0
2016-01-12,7,1706,2016,1,12,1,2,0,1,0,0,0
2016-01-12,8,2562,2016,1,12,1,2,0,1,0,0,0
2016-01-12,9,1782,2016,1,12,1,2,0,1,0,0,0
2016-01-12,10,901,2016,1,12,1,2,0,1,0,0,0
2016-01-12,11,2100,2016,1,12,1,2,0,1,0,0,0
2016-01-12,12,1134,2016,1,12,1,2,0,1,0,0,0
2016-01-12,13,869,2016,1,12,1,2,0,1,0,0,0
2016-01-12,14,1407,2016,1,12,1,2,0,1,0,0,0
2016-01-12,15,1488,2016,1,12,1,2,0,1,0,0,0
2016-01-12,16,759,2016,1,12,1,2,0,1,0,0,0
2016-01-12,17,1361,2016,1,12,1,2,0,1,0,0,0
2016-01-12,18,1395,2016,1,12,1,2,0,1,0,0,0
2016-01-12,19,1068,2016,1,12,1,2,0,1,0,0,0
2016-01-12,20,1279,2016,1,12,1,2,0,1,0,0,0
2016-01-12,21,916,2016,1,12,1,2,0,1,0,0,0
2016-01-12,22,581,2016,1,12,1,2,0,1,0,0,0
2016-01-12,23,1040,2016,1,12,1,2,0,1,0,0,0
2016-01-12,24,2098,2016,1,12,1,2,0,1,0,0,0
2016-01-12,25,645,2016,1,12,1,2,0,1,0,0,0
2016-01-12,26,448,2016,1,12,1,2,0,1,0,0,0
2016-01-12,27,1366,2016,1,12,1,2,0,1,0,0,0
2016-01-12,28,1126,2016,1,12,1,2,0,1,0,0,0
2016-01-12,29,973,2016,1,12,1,2,0,1,0,0,0
2016-01-12,30,670,2016,1,12,1,2,0,1,0,0,0
2016-01-12,31,1314,2016,1,12,1,2,0,1,0,0,0
2016-01-12,32,578,2016,1,12,1,2,0,1,0,0,0
2016-01-12,33,998,2016,1,12,1,2,0,1,0,0,0
2016-01-12,34,2027,2016,1,12,1,2,0,1,0,0,0
2016-01-12,35,638,2016,1,12,1,2,0,1,0,0,0
2016-01-12,36,1179,2016,1,12,1,2,0,1,0,0,0
2016-01-12,37,1359,2016,1,12,1,2,0,1,0,0,0
2016-01-12,38,1333,2016,1,12,1,2,0,1,0,0,0
2016-01-12,39,1292,2016,1,12,1,2,0,1,0,0,0
2016-01-12,40,1385,2016,1,12,1,2,0,1,0,0,0
2016-01-12,41,924,2016,1,12,1,2,0,1,0,0,0
2016-01-12,42,807,2016,1,12,1,2,0,1,0,0,0
2016-01-12,43,1225,2016,1,12,1,2,0,1,0,0,0
2016-01-12,44,3743,2016,1,12,1,2,0,1,0,0,0
2016-01-12,45,3103,2016,1,12,1,2,0,1,0,0,0
2016-01-12,46,2674,2016,1,12,1,2,0,1,0,0,0
2016-01-12,47,3268,2016,1,12,1,2,0,1,0,0,0
2016-01-12,48,2158,2016,1,12,1,2,0,1,0,0,0
2016-01-12,49,2428,2016,1,12,1,2,0,1,0,0,0
2016-01-12,50,2066,2016,1,12,1,2,0,1,0,0,0
2016-01-12,51,1489,2016,1,12,1,2,0,1,0,0,0
2016-01-12,53,697,2016,1,12,1,2,0,1,0,0,0
2016-01-12,54,784,2016,1,12,1,2,0,1,0,0,0
2016-01-13,1,1729,2016,1,13,2,2,0,1,0,0,0
2016-01-13,2,1816,2016,1,13,2,2,0,1,0,0,0
2016-01-13,3,2985,2016,1,13,2,2,0,1,0,0,0
2016-01-13,4,1415,2016,1,13,2,2,0,1,0,0,0
2016-01-13,5,1260,2016,1,13,2,2,0,1,0,0,0
2016-01-13,6,1546,2016,1,13,2,2,0,1,0,0,0
2016-01-13,7,1682,2016,1,13,2,2,0,1,0,0,0
2016-01-13,8,2692,2016,1,13,2,2,0,1,0,0,0
2016-01-13,9,1656,2016,1,13,2,2,0,1,0,0,0
2016-01-13,10,698,2016,1,13,2,2,0,1,0,0,0
2016-01-13,11,1854,2016,1,13,2,2,0,1,0,0,0
2016-01-13,12,1181,2016,1,13,2,2,0,1,0,0,0
2016-01-13,13,755,2016,1,13,2,2,0,1,0,0,0
2016-01-13,14,1155,2016,1,13,2,2,0,1,0,0,0
2016-01-13,15,1222,2016,1,13,2,2,0,1,0,0,0
2016-01-13,16,693,2016,1,13,2,2,0,1,0,0,0
2016-01-13,17,1053,2016,1,13,2,2,0,1,0,0,0
2016-01-13,18,1087,2016,1,13,2,2,0,1,0,0,0
2016-01-13,19,1047,2016,1,13,2,2,0,1,0,0,0
2016-01-13,20,1110,2016,1,13,2,2,0,1,0,0,0
2016-01-13,21,757,2016,1,13,2,2,0,1,0,0,0
2016-01-13,22,534,2016,1,13,2,2,0,1,0,0,0
2016-01-13,23,1069,2016,1,13,2,2,0,1,0,0,0
2016-01-13,24,2472,2016,1,13,2,2,0,1,0,0,0
2016-01-13,25,734,2016,1,13,2,2,0,1,0,0,0
2016-01-13,26,469,2016,1,13,2,2,0,1,0,0,0
2016-01-13,27,1510,2016,1,13,2,2,0,1,0,0,0
2016-01-13,28,984,2016,1,13,2,2,0,1,0,0,0
2016-01-13,29,922,2016,1,13,2,2,0,1,0,0,0
2016-01-13,30,680,2016,1,13,2,2,0,1,0,0,0
2016-01-13,31,1172,2016,1,13,2,2,0,1,0,0,0
2016-01-13,32,573,2016,1,13,2,2,0,1,0,0,0
2016-01-13,33,827,2016,1,13,2,2,0,1,0,0,0
2016-01-13,34,1866,2016,1,13,2,2,0,1,0,0,0
2016-01-13,35,567,2016,1,13,2,2,0,1,0,0,0
2016-01-13,36,1039,2016,1,13,2,2,0,1,0,0,0
2016-01-13,37,1493,2016,1,13,2,2,0,1,0,0,0
2016-01-13,38,1346,2016,1,13,2,2,0,1,0,0,0
2016-01-13,39,1102,2016,1,13,2,2,0,1,0,0,0
2016-01-13,40,1247,2016,1,13,2,2,0,1,0,0,0
2016-01-13,41,986,2016,1,13,2,2,0,1,0,0,0
2016-01-13,42,881,2016,1,13,2,2,0,1,0,0,0
2016-01-13,43,1097,2016,1,13,2,2,0,1,0,0,0
2016-01-13,44,3956,2016,1,13,2,2,0,1,0,0,0
2016-01-13,45,3078,2016,1,13,2,2,0,1,0,0,0
2016-01-13,46,2713,2016,1,13,2,2,0,1,0,0,0
2016-01-13,47,3407,2016,1,13,2,2,0,1,0,0,0
2016-01-13,48,2238,2016,1,13,2,2,0,1,0,0,0
2016-01-13,49,2666,2016,1,13,2,2,0,1,0,0,0
2016-01-13,50,1938,2016,1,13,2,2,0,1,0,0,0
2016-01-13,51,1760,2016,1,13,2,2,0,1,0,0,0
2016-01-13,53,824,2016,1,13,2,2,0,1,0,0,0
2016-01-13,54,674,2016,1,13,2,2,0,1,0,0,0
2016-01-14,1,1782,2016,1,14,3,2,0,1,0,0,0
2016-01-14,2,1755,2016,1,14,3,2,0,1,0,0,0
2016-01-14,3,2830,2016,1,14,3,2,0,1,0,0,0
2016-01-14,4,1308,2016,1,14,3,2,0,1,0,0,0
2016-01-14,5,1191,2016,1,14,3,2,0,1,0,0,0
2016-01-14,6,1615,2016,1,14,3,2,0,1,0,0,0
2016-01-14,7,1774,2016,1,14,3,2,0,1,0,0,0
2016-01-14,8,2676,2016,1,14,3,2,0,1,0,0,0
2016-01-14,9,1708,2016,1,14,3,2,0,1,0,0,0
2016-01-14,10,796,2016,1,14,3,2,0,1,0,0,0
2016-01-14,11,1928,2016,1,14,3,2,0,1,0,0,0
2016-01-14,12,1159,2016,1,14,3,2,0,1,0,0,0
2016-01-14,13,825,2016,1,14,3,2,0,1,0,0,0
2016-01-14,14,1267,2016,1,14,3,2,0,1,0,0,0
2016-01-14,15,1334,2016,1,14,3,2,0,1,0,0,0
2016-01-14,16,678,2016,1,14,3,2,0,1,0,0,0
2016-01-14,17,1134,2016,1,14,3,2,0,1,0,0,0
2016-01-14,18,1244,2016,1,14,3,2,0,1,0,0,0
2016-01-14,19,959,2016,1,14,3,2,0,1,0,0,0
2016-01-14,20,1279,2016,1,14,3,2,0,1,0,0,0
2016-01-14,21,797,2016,1,14,3,2,0,1,0,0,0
2016-01-14,22,549,2016,1,14,3,2,0,1,0,0,0
2016-01-14,23,970,2016,1,14,3,2,0,1,0,0,0
2016-01-14,24,2214,2016,1,14,3,2,0,1,0,0,0
2016-01-14,25,616,2016,1,14,3,2,0,1,0,0,0
2016-01-14,26,449,2016,1,14,3,2,0,1,0,0,0
2016-01-14,27,1271,2016,1,14,3,2,0,1,0,0,0
2016-01-14,28,989,2016,1,14,3,2,0,1,0,0,0
2016-01-14,29,955,2016,1,14,3,2,0,1,0,0,0
2016-01-14,30,734,2016,1,14,3,2,0,1,0,0,0
2016-01-14,31,1252,2016,1,14,3,2,0,1,0,0,0
2016-01-14,32,580,2016,1,14,3,2,0,1,0,0,0
2016-01-14,33,824,2016,1,14,3,2,0,1,0,0,0
2016-01-14,34,1812,2016,1,14,3,2,0,1,0,0,0
2016-01-14,35,590,2016,1,14,3,2,0,1,0,0,0
2016-01-14,36,1004,2016,1,14,3,2,0,1,0,0,0
2016-01-14,37,1429,2016,1,14,3,2,0,1,0,0,0
2016-01-14,38,1300,2016,1,14,3,2,0,1,0,0,0
2016-01-14,39,1208,2016,1,14,3,2,0,1,0,0,0
2016-01-14,40,1201,2016,1,14,3,2,0,1,0,0,0
2016-01-14,41,865,2016,1,14,3,2,0,1,0,0,0
2016-01-14,42,861,2016,1,14,3,2,0,1,0,0,0
2016-01-14,43,1173,2016,1,14,3,2,0,1,0,0,0
2016-01-14,44,3784,2016,1,14,3,2,0,1,0,0,0
2016-01-14,45,2911,2016,1,14,3,2,0,1,0,0,0
2016-01-14,46,2683,2016,1,14,3,2,0,1,0,0,0
2016-01-14,47,3130,2016,1,14,3,2,0,1,0,0,0
2016-01-14,48,2277,2016,1,14,3,2,0,1,0,0,0
2016-01-14,49,2397,2016,1,14,3,2,0,1,0,0,0
2016-01-14,50,2047,2016,1,14,3,2,0,1,0,0,0
2016-01-14,51,1448,2016,1,14,3,2,0,1,0,0,0
2016-01-14,53,658,2016,1,14,3,2,0,1,0,0,0
2016-01-14,54,689,2016,1,14,3,2,0,1,0,0,0
2016-01-15,1,1872,2016,1,15,4,2,0,1,0,0,0
2016-01-15,2,1999,2016,1,15,4,2,0,1,0,0,0
2016-01-15,3,3251,2016,1,15,4,2,0,1,0,0,0
2016-01-15,4,1510,2016,1,15,4,2,0,1,0,0,0
2016-01-15,5,1337,2016,1,15,4,2,0,1,0,0,0
2016-01-15,6,1759,2016,1,15,4,2,0,1,0,0,0
2016-01-15,7,2035,2016,1,15,4,2,0,1,0,0,0
2016-01-15,8,2843,2016,1,15,4,2,0,1,0,0,0
2016-01-15,9,1839,2016,1,15,4,2,0,1,0,0,0
2016-01-15,10,762,2016,1,15,4,2,0,1,0,0,0
2016-01-15,11,2032,2016,1,15,4,2,0,1,0,0,0
2016-01-15,12,1162,2016,1,15,4,2,0,1,0,0,0
2016-01-15,13,716,2016,1,15,4,2,0,1,0,0,0
2016-01-15,14,1126,2016,1,15,4,2,0,1,0,0,0
2016-01-15,15,1278,2016,1,15,4,2,0,1,0,0,0
2016-01-15,16,708,2016,1,15,4,2,0,1,0,0,0
2016-01-15,17,1127,2016,1,15,4,2,0,1,0,0,0
2016-01-15,18,1202,2016,1,15,4,2,0,1,0,0,0
2016-01-15,19,1068,2016,1,15,4,2,0,1,0,0,0
2016-01-15,20,1272,2016,1,15,4,2,0,1,0,0,0
2016-01-15,21,906,2016,1,15,4,2,0,1,0,0,0
2016-01-15,22,570,2016,1,15,4,2,0,1,0,0,0
2016-01-15,23,1030,2016,1,15,4,2,0,1,0,0,0
2016-01-15,24,2523,2016,1,15,4,2,0,1,0,0,0
2016-01-15,25,1006,2016,1,15,4,2,0,1,0,0,0
2016-01-15,26,589,2016,1,15,4,2,0,1,0,0,0
2016-01-15,27,1437,2016,1,15,4,2,0,1,0,0,0
2016-01-15,28,1084,2016,1,15,4,2,0,1,0,0,0
2016-01-15,29,932,2016,1,15,4,2,0,1,0,0,0
2016-01-15,30,726,2016,1,15,4,2,0,1,0,0,0
2016-01-15,31,1332,2016,1,15,4,2,0,1,0,0,0
2016-01-15,32,524,2016,1,15,4,2,0,1,0,0,0
2016-01-15,33,850,2016,1,15,4,2,0,1,0,0,0
2016-01-15,34,2311,2016,1,15,4,2,0,1,0,0,0
2016-01-15,35,628,2016,1,15,4,2,0,1,0,0,0
2016-01-15,36,1078,2016,1,15,4,2,0,1,0,0,0
2016-01-15,37,1615,2016,1,15,4,2,0,1,0,0,0
2016-01-15,38,1418,2016,1,15,4,2,0,1,0,0,0
2016-01-15,39,1305,2016,1,15,4,2,0,1,0,0,0
2016-01-15,40,1255,2016,1,15,4,2,0,1,0,0,0
2016-01-15,41,1014,2016,1,15,4,2,0,1,0,0,0
2016-01-15,42,1005,2016,1,15,4,2,0,1,0,0,0
2016-01-15,43,1220,2016,1,15,4,2,0,1,0,0,0
2016-01-15,44,4416,2016,1,15,4,2,0,1,0,0,0
2016-01-15,45,3741,2016,1,15,4,2,0,1,0,0,0
2016-01-15,46,2977,2016,1,15,4,2,0,1,0,0,0
2016-01-15,47,3393,2016,1,15,4,2,0,1,0,0,0
2016-01-15,48,2660,2016,1,15,4,2,0,1,0,0,0
2016-01-15,49,2884,2016,1,15,4,2,0,1,0,0,0
2016-01-15,50,2290,2016,1,15,4,2,0,1,0,0,0
2016-01-15,51,1799,2016,1,15,4,2,0,1,0,0,0
2016-01-15,53,925,2016,1,15,4,2,0,1,0,0,0
2016-01-15,54,764,2016,1,15,4,2,0,1,0,0,0
2016-01-16,1,1329,2016,1,16,5,2,1,1,0,0,0
2016-01-16,2,2157,2016,1,16,5,2,1,1,0,0,0
2016-01-16,3,3869,2016,1,16,5,2,1,1,0,0,0
2016-01-16,4,1724,2016,1,16,5,2,1,1,0,0,0
2016-01-16,5,1349,2016,1,16,5,2,1,1,0,0,0
2016-01-16,6,2268,2016,1,16,5,2,1,1,0,0,0
2016-01-16,7,1884,2016,1,16,5,2,1,1,0,0,0
2016-01-16,8,2955,2016,1,16,5,2,1,1,0,0,0
2016-01-16,9,2349,2016,1,16,5,2,1,1,0,0,0
2016-01-16,10,1054,2016,1,16,5,2,1,1,0,0,0
2016-01-16,11,2516,2016,1,16,5,2,1,1,0,0,0
2016-01-16,12,1369,2016,1,16,5,2,1,1,0,0,0
2016-01-16,13,1178,2016,1,16,5,2,1,1,0,0,0
2016-01-16,14,1678,2016,1,16,5,2,1,1,0,0,0
2016-01-16,15,1296,2016,1,16,5,2,1,1,0,0,0
2016-01-16,16,814,2016,1,16,5,2,1,1,0,0,0
2016-01-16,17,1593,2016,1,16,5,2,1,1,0,0,0
2016-01-16,18,1215,2016,1,16,5,2,1,1,0,0,0
2016-01-16,19,1586,2016,1,16,5,2,1,1,0,0,0
2016-01-16,20,1646,2016,1,16,5,2,1,1,0,0,0
2016-01-16,21,1164,2016,1,16,5,2,1,1,0,0,0
2016-01-16,22,693,2016,1,16,5,2,1,1,0,0,0
2016-01-16,23,1095,2016,1,16,5,2,1,1,0,0,0
2016-01-16,24,2349,2016,1,16,5,2,1,1,0,0,0
2016-01-16,25,1380,2016,1,16,5,2,1,1,0,0,0
2016-01-16,26,649,2016,1,16,5,2,1,1,0,0,0
2016-01-16,27,1918,2016,1,16,5,2,1,1,0,0,0
2016-01-16,28,1370,2016,1,16,5,2,1,1,0,0,0
2016-01-16,29,1244,2016,1,16,5,2,1,1,0,0,0
2016-01-16,30,692,2016,1,16,5,2,1,1,0,0,0
2016-01-16,31,1510,2016,1,16,5,2,1,1,0,0,0
2016-01-16,32,698,2016,1,16,5,2,1,1,0,0,0
2016-01-16,33,1095,2016,1,16,5,2,1,1,0,0,0
2016-01-16,34,2490,2016,1,16,5,2,1,1,0,0,0
2016-01-16,35,771,2016,1,16,5,2,1,1,0,0,0
2016-01-16,36,1194,2016,1,16,5,2,1,1,0,0,0
2016-01-16,37,1590,2016,1,16,5,2,1,1,0,0,0
2016-01-16,38,2155,2016,1,16,5,2,1,1,0,0,0
2016-01-16,39,1700,2016,1,16,5,2,1,1,0,0,0
2016-01-16,40,1367,2016,1,16,5,2,1,1,0,0,0
2016-01-16,41,1151,2016,1,16,5,2,1,1,0,0,0
2016-01-16,42,1289,2016,1,16,5,2,1,1,0,0,0
2016-01-16,43,1248,2016,1,16,5,2,1,1,0,0,0
2016-01-16,44,5207,2016,1,16,5,2,1,1,0,0,0
2016-01-16,45,4564,2016,1,16,5,2,1,1,0,0,0
2016-01-16,46,4349,2016,1,16,5,2,1,1,0,0,0
2016-01-16,47,4885,2016,1,16,5,2,1,1,0,0,0
2016-01-16,48,3763,2016,1,16,5,2,1,1,0,0,0
2016-01-16,49,3469,2016,1,16,5,2,1,1,0,0,0
2016-01-16,50,2913,2016,1,16,5,2,1,1,0,0,0
2016-01-16,51,1967,2016,1,16,5,2,1,1,0,0,0
2016-01-16,53,1118,2016,1,16,5,2,1,1,0,0,0
2016-01-16,54,822,2016,1,16,5,2,1,1,0,0,0
2016-01-17,1,513,2016,1,17,6,2,1,1,0,0,0
2016-01-17,2,2153,2016,1,17,6,2,1,1,0,0,0
2016-01-17,3,3712,2016,1,17,6,2,1,1,0,0,0
2016-01-17,4,1788,2016,1,17,6,2,1,1,0,0,0
2016-01-17,5,1173,2016,1,17,6,2,1,1,0,0,0
2016-01-17,6,2260,2016,1,17,6,2,1,1,0,0,0
2016-01-17,7,1632,2016,1,17,6,2,1,1,0,0,0
2016-01-17,8,2634,2016,1,17,6,2,1,1,0,0,0
2016-01-17,9,2286,2016,1,17,6,2,1,1,0,0,0
2016-01-17,10,902,2016,1,17,6,2,1,1,0,0,0
2016-01-17,11,2627,2016,1,17,6,2,1,1,0,0,0
2016-01-17,12,1287,2016,1,17,6,2,1,1,0,0,0
2016-01-17,13,892,2016,1,17,6,2,1,1,0,0,0
2016-01-17,14,1032,2016,1,17,6,2,1,1,0,0,0
2016-01-17,15,1034,2016,1,17,6,2,1,1,0,0,0
2016-01-17,16,940,2016,1,17,6,2,1,1,0,0,0
2016-01-17,17,1642,2016,1,17,6,2,1,1,0,0,0
2016-01-17,18,1306,2016,1,17,6,2,1,1,0,0,0
2016-01-17,19,1172,2016,1,17,6,2,1,1,0,0,0
2016-01-17,20,2159,2016,1,17,6,2,1,1,0,0,0
2016-01-17,21,1440,2016,1,17,6,2,1,1,0,0,0
2016-01-17,22,702,2016,1,17,6,2,1,1,0,0,0
2016-01-17,23,972,2016,1,17,6,2,1,1,0,0,0
2016-01-17,24,1794,2016,1,17,6,2,1,1,0,0,0
2016-01-17,25,793,2016,1,17,6,2,1,1,0,0,0
2016-01-17,26,541,2016,1,17,6,2,1,1,0,0,0
2016-01-17,27,1801,2016,1,17,6,2,1,1,0,0,0
2016-01-17,28,1657,2016,1,17,6,2,1,1,0,0,0
2016-01-17,29,1329,2016,1,17,6,2,1,1,0,0,0
2016-01-17,30,691,2016,1,17,6,2,1,1,0,0,0
2016-01-17,31,1631,2016,1,17,6,2,1,1,0,0,0
2016-01-17,32,661,2016,1,17,6,2,1,1,0,0,0
2016-01-17,33,1079,2016,1,17,6,2,1,1,0,0,0
2016-01-17,34,2119,2016,1,17,6,2,1,1,0,0,0
2016-01-17,35,788,2016,1,17,6,2,1,1,0,0,0
2016-01-17,36,1127,2016,1,17,6,2,1,1,0,0,0
2016-01-17,37,1130,2016,1,17,6,2,1,1,0,0,0
2016-01-17,38,1897,2016,1,17,6,2,1,1,0,0,0
2016-01-17,39,1574,2016,1,17,6,2,1,1,0,0,0
2016-01-17,40,1221,2016,1,17,6,2,1,1,0,0,0
2016-01-17,41,1238,2016,1,17,6,2,1,1,0,0,0
2016-01-17,42,1176,2016,1,17,6,2,1,1,0,0,0
2016-01-17,43,1373,2016,1,17,6,2,1,1,0,0,0
2016-01-17,44,5009,2016,1,17,6,2,1,1,0,0,0
2016-01-17,45,4508,2016,1,17,6,2,1,1,0,0,0
2016-01-17,46,4470,2016,1,17,6,2,1,1,0,0,0
2016-01-17,47,5034,2016,1,17,6,2,1,1,0,0,0
2016-01-17,48,4016,2016,1,17,6,2,1,1,0,0,0
2016-01-17,49,3337,2016,1,17,6,2,1,1,0,0,0
2016-01-17,50,2904,2016,1,17,6,2,1,1,0,0,0
2016-01-17,51,1810,2016,1,17,6,2,1,1,0,0,0
2016-01-17,53,1059,2016,1,17,6,2,1,1,0,0,0
2016-01-17,54,1130,2016,1,17,6,2,1,1,0,0,0
2016-01-18,1,1854,2016,1,18,0,3,0,1,0,0,0
2016-01-18,2,1852,2016,1,18,0,3,0,1,0,0,0
2016-01-18,3,3079,2016,1,18,0,3,0,1,0,0,0
2016-01-18,4,1340,2016,1,18,0,3,0,1,0,0,0
2016-01-18,5,1343,2016,1,18,0,3,0,1,0,0,0
2016-01-18,6,1710,2016,1,18,0,3,0,1,0,0,0
2016-01-18,7,1893,2016,1,18,0,3,0,1,0,0,0
2016-01-18,8,2592,2016,1,18,0,3,0,1,0,0,0
2016-01-18,9,1995,2016,1,18,0,3,0,1,0,0,0
2016-01-18,10,926,2016,1,18,0,3,0,1,0,0,0
2016-01-18,11,2051,2016,1,18,0,3,0,1,0,0,0
2016-01-18,12,1229,2016,1,18,0,3,0,1,0,0,0
2016-01-18,13,923,2016,1,18,0,3,0,1,0,0,0
2016-01-18,14,1400,2016,1,18,0,3,0,1,0,0,0
2016-01-18,15,1442,2016,1,18,0,3,0,1,0,0,0
2016-01-18,16,787,2016,1,18,0,3,0,1,0,0,0
2016-01-18,17,1307,2016,1,18,0,3,0,1,0,0,0
2016-01-18,18,1230,2016,1,18,0,3,0,1,0,0,0
2016-01-18,19,1129,2016,1,18,0,3,0,1,0,0,0
2016-01-18,20,1241,2016,1,18,0,3,0,1,0,0,0
2016-01-18,21,938,2016,1,18,0,3,0,1,0,0,0
2016-01-18,22,622,2016,1,18,0,3,0,1,0,0,0
2016-01-18,23,931,2016,1,18,0,3,0,1,0,0,0
2016-01-18,24,2320,2016,1,18,0,3,0,1,0,0,0
2016-01-18,25,696,2016,1,18,0,3,0,1,0,0,0
2016-01-18,26,528,2016,1,18,0,3,0,1,0,0,0
2016-01-18,27,1437,2016,1,18,0,3,0,1,0,0,0
2016-01-18,28,1163,2016,1,18,0,3,0,1,0,0,0
2016-01-18,29,959,2016,1,18,0,3,0,1,0,0,0
2016-01-18,30,712,2016,1,18,0,3,0,1,0,0,0
2016-01-18,31,1357,2016,1,18,0,3,0,1,0,0,0
2016-01-18,32,566,2016,1,18,0,3,0,1,0,0,0
2016-01-18,33,975,2016,1,18,0,3,0,1,0,0,0
2016-01-18,34,2102,2016,1,18,0,3,0,1,0,0,0
2016-01-18,35,697,2016,1,18,0,3,0,1,0,0,0
2016-01-18,36,1032,2016,1,18,0,3,0,1,0,0,0
2016-01-18,37,1412,2016,1,18,0,3,0,1,0,0,0
2016-01-18,38,1393,2016,1,18,0,3,0,1,0,0,0
2016-01-18,39,1318,2016,1,18,0,3,0,1,0,0,0
2016-01-18,40,1454,2016,1,18,0,3,0,1,0,0,0
2016-01-18,41,1010,2016,1,18,0,3,0,1,0,0,0
2016-01-18,42,909,2016,1,18,0,3,0,1,0,0,0
2016-01-18,43,1243,2016,1,18,0,3,0,1,0,0,0
2016-01-18,44,4025,2016,1,18,0,3,0,1,0,0,0
2016-01-18,45,3433,2016,1,18,0,3,0,1,0,0,0
2016-01-18,46,2972,2016,1,18,0,3,0,1,0,0,0
2016-01-18,47,3619,2016,1,18,0,3,0,1,0,0,0
2016-01-18,48,2477,2016,1,18,0,3,0,1,0,0,0
2016-01-18,49,2614,2016,1,18,0,3,0,1,0,0,0
2016-01-18,50,2080,2016,1,18,0,3,0,1,0,0,0
2016-01-18,51,1512,2016,1,18,0,3,0,1,0,0,0
2016-01-18,53,793,2016,1,18,0,3,0,1,0,0,0
2016-01-18,54,864,2016,1,18,0,3,0,1,0,0,0
2016-01-19,1,1718,2016,1,19,1,3,0,1,0,0,0
2016-01-19,2,1831,2016,1,19,1,3,0,1,0,0,0
2016-01-19,3,2699,2016,1,19,1,3,0,1,0,0,0
2016-01-19,4,1358,2016,1,19,1,3,0,1,0,0,0
2016-01-19,5,1177,2016,1,19,1,3,0,1,0,0,0
2016-01-19,6,1632,2016,1,19,1,3,0,1,0,0,0
2016-01-19,7,1706,2016,1,19,1,3,0,1,0,0,0
2016-01-19,8,2451,2016,1,19,1,3,0,1,0,0,0
2016-01-19,9,1868,2016,1,19,1,3,0,1,0,0,0
2016-01-19,10,886,2016,1,19,1,3,0,1,0,0,0
2016-01-19,11,2074,2016,1,19,1,3,0,1,0,0,0
2016-01-19,12,1144,2016,1,19,1,3,0,1,0,0,0
2016-01-19,13,849,2016,1,19,1,3,0,1,0,0,0
2016-01-19,14,1362,2016,1,19,1,3,0,1,0,0,0
2016-01-19,15,1425,2016,1,19,1,3,0,1,0,0,0
2016-01-19,16,733,2016,1,19,1,3,0,1,0,0,0
2016-01-19,17,1272,2016,1,19,1,3,0,1,0,0,0
2016-01-19,18,1315,2016,1,19,1,3,0,1,0,0,0
2016-01-19,19,1057,2016,1,19,1,3,0,1,0,0,0
2016-01-19,20,1173,2016,1,19,1,3,0,1,0,0,0
2016-01-19,21,843,2016,1,19,1,3,0,1,0,0,0
2016-01-19,22,624,2016,1,19,1,3,0,1,0,0,0
2016-01-19,23,1014,2016,1,19,1,3,0,1,0,0,0
2016-01-19,24,1942,2016,1,19,1,3,0,1,0,0,0
2016-01-19,25,661,2016,1,19,1,3,0,1,0,0,0
2016-01-19,26,396,2016,1,19,1,3,0,1,0,0,0
2016-01-19,27,1307,2016,1,19,1,3,0,1,0,0,0
2016-01-19,28,1032,2016,1,19,1,3,0,1,0,0,0
2016-01-19,29,938,2016,1,19,1,3,0,1,0,0,0
2016-01-19,30,585,2016,1,19,1,3,0,1,0,0,0
2016-01-19,31,1382,2016,1,19,1,3,0,1,0,0,0
2016-01-19,32,503,2016,1,19,1,3,0,1,0,0,0
2016-01-19,33,940,2016,1,19,1,3,0,1,0,0,0
2016-01-19,34,1904,2016,1,19,1,3,0,1,0,0,0
2016-01-19,35,717,2016,1,19,1,3,0,1,0,0,0
2016-01-19,36,1176,2016,1,19,1,3,0,1,0,0,0
2016-01-19,37,1305,2016,1,19,1,3,0,1,0,0,0
2016-01-19,38,1238,2016,1,19,1,3,0,1,0,0,0
2016-01-19,39,1276,2016,1,19,1,3,0,1,0,0,0
2016-01-19,40,1393,2016,1,19,1,3,0,1,0,0,0
2016-01-19,41,880,2016,1,19,1,3,0,1,0,0,0
2016-01-19,42,845,2016,1,19,1,3,0,1,0,0,0
2016-01-19,43,1172,2016,1,19,1,3,0,1,0,0,0
2016-01-19,44,3844,2016,1,19,1,3,0,1,0,0,0
2016-01-19,45,2875,2016,1,19,1,3,0,1,0,0,0
2016-01-19,46,2563,2016,1,19,1,3,0,1,0,0,0
2016-01-19,47,3360,2016,1,19,1,3,0,1,0,0,0
2016-01-19,48,2308,2016,1,19,1,3,0,1,0,0,0
2016-01-19,49,2502,2016,1,19,1,3,0,1,0,0,0
2016-01-19,50,1984,2016,1,19,1,3,0,1,0,0,0
2016-01-19,51,1390,2016,1,19,1,3,0,1,0,0,0
2016-01-19,53,680,2016,1,19,1,3,0,1,0,0,0
2016-01-19,54,783,2016,1,19,1,3,0,1,0,0,0
2016-01-20,1,1885,2016,1,20,2,3,0,1,0,0,0
2016-01-20,2,2029,2016,1,20,2,3,0,1,0,0,0
2016-01-20,3,3079,2016,1,20,2,3,0,1,0,0,0
2016-01-20,4,1598,2016,1,20,2,3,0,1,0,0,0
2016-01-20,5,1329,2016,1,20,2,3,0,1,0,0,0
